waterbody,station,coordinates,deployment dates,string configuration,sensor type,sensor serial number,year,month,day,hour,minute,second,depth,depth unit,dissolved oxygen,dissolved oxygen unit,temperature,temperature unit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,09,15,54,1.6,m,108.5,% saturation,40.064,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,09,25,54,1.6,m,108.4,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,09,35,54,1.6,m,108.9,% saturation,39.992,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,09,45,54,1.6,m,108.4,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,09,55,54,1.6,m,108.8,% saturation,40.064,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,05,54,1.6,m,108.6,% saturation,40.064,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,15,54,1.6,m,109.1,% saturation,39.992,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,25,54,1.6,m,109.3,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,35,54,1.6,m,109.4,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,45,54,1.6,m,109.4,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,10,55,54,1.6,m,109.5,% saturation,40.064,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,11,05,54,1.6,m,109.5,% saturation,40.028,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,11,15,54,1.6,m,109.7,% saturation,39.992,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,11,25,54,1.6,m,109.6,% saturation,39.992,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,04,07,11,35,54,1.6,m,109.7,% saturation,39.956,fahrenheit
